Address	Arkham - Entity	Arkham - Potential Match	Arkham - Twitter	Arkham - Tags
0xe8b22a88deb45c7848d394fd039b8d811511a9f3			Arbitrum Core Governance Voter, Arbitrum Treasury Governance Voter, OpenSea User, Contract Deployer, Tokenized ETH2 Staker, Optimism Governance Delegator
0x5242784107c1538cfb46b949a5cdb9b00abe34b3			Tokenized ETH2 Staker
0xf50fa91cd7f63c94b4308e50676d2e9247cbb8a4			
0x886ac639f1a78c2d8f36fc21131a404a18344944			Tokenized ETH2 Staker
0x3dda6ea85e2553cfaf3a12b70aa2b8b38f1bd0e7			
0x071943221c8c62b36be12d679a8b93b8eda3fdc9			Tokenized ETH2 Staker
0xa429e0b013268460726f25a2ebbb56692886a793			Early ANIME Holder, "collectoooooor" on OpenSea, Contract Deployer, Early STG Holder, BLUR Airdrop Recipient, Tokenized ETH2 Staker
0xba3567d52f150de2692156f629a2864f78c79c81			Tokenized ETH2 Staker
0x4cf58b6fb1c4016a0c2eb4a35df136ce9561d52e			Tokenized ETH2 Staker
0x2344f131b07e6afd943b0901c55898573f0d1561			Contract Deployer, Early STG Holder, Early ALPACA Holder, Early GAS Holder, Tokenized ETH2 Staker
0xe6d506d28d36c81cb12940e8186cbd6a9592983f			Early WMX Holder, Early MGP Holder, Tokenized ETH2 Staker
0xfde81e377c764e45aa5742c21656fd8fe7e0de59			Tokenized ETH2 Staker
0x5405ee80f9f0b6cbfd4ce489e4b4ee938d3c1683			
0x0835500323ac2a78275fd74971464f99f2a595d8			Tokenized ETH2 Staker
0x824d5f3b7c33a3b180788b3949c5616d6bfec2d8			Tokenized ETH2 Staker
