Address	Arkham - Entity	Arkham - Potential Match	Arkham - Twitter	Arkham - Tags

PT Weeth June 27
0xfbc63fda13063eb6e3ad7078e64b7ae402f08658			Contract Deployer, Contract Deployer, "CoffeeTrooper" on OpenSea, Validator, Beacon Depositor, Early FEI Holder, Early TRIBE Holder, MEV Fee Recipient, Contract Deployer
0xfc871296f1e2303b638967716a69252921510d34			Tokenized ETH2 Staker
0xbeba42450bf553756b65b190a29c9978ddc1a38a			Tokenized ETH2 Staker
0x6897625c2da7e985e9c22e0d7b27a960fc81d1d2	@yuchao	https://twitter.com/yuchao	Individual, Individual, Individual, Early ANIME Holder, Early MFER Holder, Early CORGI Holder, Individual, Individual, OpenSea User, Contract Deployer, Beacon Depositor, yuchao.eth Owner, charlesyu.eth Prev. Owner, Individual, Individual, Individual, Individual, Individual
0x54bd93ad656718e099c4840317afffaa845ea351			Tokenized ETH2 Staker
0x22561c5931143536309c17e832587b625c390b9a			Tokenized ETH2 Staker, Contract Deployer, Early PEFI Holder, Early YAK Holder, Early JOE Holder, Early ACRE Holder, Early STEAK Holder, Early WSG Holder, Genesis Block Address, OpenSea User, Contract Deployer, Early SDT Holder, Early XSUSHI Holder, Early GHST Holder, Early AE Holder, Early BZRX Holder, Early UNI Holder, Early GNO Holder, Early SUSHI Holder, Early 1INCH Holder, Early LAYER Holder, Tokenized ETH2 Staker, Optimism Governance Delegator, Contract Deployer, Early DINO Holder
0x91746d6f9df58b9807a5bb0e54e4ea86600c2dba			Early ANIME Holder, OpenSea User, Contract Deployer, Early BZRX Holder
0x3b9a14c2dbe25d6cc65a3ba5e5de6cb0c22cb9a0			OpenSea User, Tokenized ETH2 Staker
0xdb02da0a36c7b19461fd00da62d4ff3be884668e			Tokenized ETH2 Staker
0x922eb28991c2cbaebc70e85d238f75d5ea8b5745			Early WMX Holder, Early TRIVIA Holder, Tokenized ETH2 Staker
0x232624b6f898afed392adbcc665c8796b93e6f4a			
